,0,1,fileID
197,-0.012675648,0.11723741,NL_or_233
198,0.25830972,0.0077497438,NL_or_238
199,-0.9103812,-0.963354,NL_or_240
200,-0.94966394,0.8363597,fn000115
201,-0.8421339,0.77340525,fn000141
202,-0.98604876,0.93113124,fn000142
203,-0.99359804,0.44289646,fn000143
204,-0.4817322,0.85596806,fn000144
205,-0.8306424,0.9725071,fn000145
206,-0.79785955,-0.050728235,fn000146
207,-0.3435602,-0.622326,fn000147
208,-0.9789462,0.99955523,fn000148
209,-0.97466254,0.99726456,fn000149
210,-0.99709934,0.76238877,fn000150
211,-0.9985039,-0.1122424,fn000151
212,-0.9936893,-0.9543398,fn000152
213,-0.9950375,0.6015985,fn000153
214,-0.9728009,0.9779764,fn000154
215,-0.9977971,-0.93669504,fn000155
216,-0.9863032,0.67602897,fn000156
217,-0.8444748,-0.4720752,fn000157
218,-0.03017116,-0.25213438,fn000158
219,-0.4035476,0.035150863,fn000159
220,-0.99797535,0.99998,fn000160
221,-0.99209017,0.9999385,fn000161
222,-0.998019,0.9999589,fn000162
223,-0.80547655,0.9650481,fn000163
224,-0.9993583,0.9879951,fn000164
225,-0.9946215,0.77077955,fn000165
226,-0.95369697,0.9999816,fn000166
227,-0.9714656,0.86166644,fn000167
228,-0.9990527,0.99487007,fn000168
229,-0.90694374,0.9725741,fn000169
230,-0.9947552,0.8993614,fn000170
231,-0.9920387,0.9568007,fn000171
232,-0.9988127,0.8550182,fn000172
233,-0.976942,0.5537505,fn000173
234,-0.913015,0.9914074,fn000174
235,-0.994539,0.9668117,fn000175
236,-0.9999134,0.9989642,fn000176
237,-0.9958879,0.9982643,fn000177
238,-0.99533063,0.9691584,fn000178
239,-0.7381527,-0.8259624,fn000191
240,-0.9803723,-0.8211648,fn000192
241,-0.9998806,-0.95087266,fn000193
242,-0.999717,-0.99911594,fn000194
243,-0.49710256,-0.50985706,fn000195
244,-0.9589914,0.63027257,fn000196
245,-0.99162376,0.71201265,fn000197
246,-0.9770619,-0.51657003,fn000198
247,-0.99671483,0.8792466,fn000199
248,-0.99055874,0.87686074,fn000200
249,-0.8959726,0.15034999,fn000201
250,-0.94613564,0.45827988,fn000202
251,-0.9993694,-0.6675874,fn000203
252,-0.9999672,-0.8768627,fn000204
253,-0.07357458,0.56427234,fn000208
254,-0.9650934,-0.6572019,fn000211
255,-0.99978906,-0.99012357,fn000212
256,-0.1610078,0.059880424,fn000213
257,-0.9975216,0.9953239,fn000214
258,-0.9893468,0.8378529,fn000215
259,-0.99521714,0.92297775,fn000216
260,-0.95778704,0.9712319,fn000217
261,-0.64258367,-0.2724346,fn000218
262,-0.88654613,0.12431223,fn000219
263,-0.9555812,0.20863046,fn000220
264,-0.9989776,-0.8482185,fn000221
265,-0.9690261,-0.73864573,fn000222
266,0.71386856,0.9956973,fn000226
267,-0.5252556,0.7861807,fn000227
268,-0.6584282,0.42453137,fn000228
269,-0.97098285,0.99830776,fn000229
270,-0.99979997,0.2691082,fn000230
271,-0.96144974,0.99923974,fn000231
272,-0.99367064,0.9947534,fn000232
273,-0.9999331,0.3745201,fn000233
274,-0.99970794,-0.5465561,fn000234
275,-0.94068015,0.49438626,fn000235
276,-0.7550919,-0.2735894,fn000236
277,-0.7274749,0.21518303,fn000237
278,-0.86001575,0.079605736,fn000238
279,0.08480617,-0.056446996,fn000241
280,-0.87983745,0.43880466,fn000242
281,0.1000057,0.26365837,fn000243
282,-0.9979333,-0.84885216,fn000244
283,-0.9160832,0.21332052,fn000245
284,-0.9546451,0.94732463,fn000246
285,-0.7025729,-0.9134827,fv600002
286,-0.99398726,-0.9501388,fv600003
287,-0.47197896,0.5644223,fv600004
288,-0.35597318,0.0028117965,fv600005
289,-0.9733424,-0.97420126,fv600006
290,-0.56509125,-0.16592535,fv600007
291,-0.3747232,-0.49747416,fv600008
292,-0.97229576,-0.9713909,fv600009
293,-0.40320507,-0.1994969,fv600010
294,-0.7798195,0.04009956,fv600011
295,-0.6442849,-0.32330206,fv600012
296,-0.5405256,-0.3777602,fv600013
297,-0.9988461,-0.9942558,fv600014
298,-0.97668546,-0.99624234,fv600015
299,-0.008923426,-0.20096812,fv600016
300,0.45266238,0.4371756,fv600017
301,0.22931123,-0.15556842,fv600018
302,-0.78962046,-0.4348901,fv600019
303,-0.98627573,-0.9869404,fv600020
304,0.18843664,-0.28226593,fv600021
305,-0.715878,-0.8637541,fv600331
306,0.25464392,-0.11514698,fv600332
307,0.011599689,-0.05322397,fv600333
308,0.20895359,0.005964983,fv600334
309,0.12994751,-0.0871686,fv600336
310,0.07225305,-0.13540088,fv600337
311,0.12228644,-0.14184308,fv600338
312,-0.5771721,-0.04843187,fv600573
313,-0.019296827,0.23800139,fv600574
314,-0.70322263,-0.28392425,fv600575
315,0.007590132,-0.08085851,fv600576
316,-0.1408412,0.4066256,fv600577
317,-0.5637971,-0.2641492,fv600578
318,0.46140105,-0.4519711,fv600579
319,-0.8679,0.09421209,fv600580
320,-0.25136614,0.42275277,fv600581
321,-0.28269288,-0.017526945,fv600582
322,0.6205323,-0.7881669,fv600583
323,-0.3335347,-0.8534894,fv600588
324,-0.5208554,-0.36459413,fv600589
325,-0.596552,-0.7319937,fv600590
326,-0.29559082,-0.2534485,fv600591
327,-0.66091067,-0.7287021,fv600592
328,-0.101708554,0.013911942,fv600593
329,-0.80951643,-0.6562656,fv600595
330,-0.96088034,-0.96141064,fv600596
331,-0.7517877,-0.33278582,fv600597
332,-0.90115786,-0.9076945,fv600598
333,-0.17921183,0.06777414,fv600623
334,-0.4257869,-0.76620275,fv600624
335,0.025228433,-0.009836907,fv600625
336,0.04473048,0.01712204,fv600626
337,-0.5012923,-0.66861856,fv600627
338,-0.9382027,-0.18173166,fv600628
339,-0.12381625,-0.11172854,fv600629
340,-0.10997088,-0.018541967,fv600630
341,-0.24476072,-0.34580863,fv600631
342,-0.3515052,-0.03365428,fv600632
343,-0.59906805,-0.07613083,fv600633
344,-0.19152232,-0.12866224,fv600634
345,-0.919336,-0.951356,fv600636
346,-0.20382701,-0.1367258,fv600637
347,-0.18296325,-0.10292434,fv600638
348,-0.6690178,-0.5347494,fv600639
349,-0.93224597,-0.38960022,fv600640
350,-0.06751008,-0.25514656,fv600641
351,-0.24617681,-0.28457162,fv600642
352,-0.60952157,0.40938658,fv600643
353,-0.9874671,-0.48540884,fv600644
354,0.102708966,-0.12847924,fv600645
355,-0.7404456,0.05130437,fv600646
356,0.062583156,0.11389553,fv600647
357,-0.6938217,-0.2542111,fv600648
358,-0.14122258,-0.040593818,fv600649
359,-0.7193175,-0.41743913,fv600650
360,-0.7580651,-0.92518675,fv600651
361,-0.2288918,-0.50272554,fv600652
362,-0.74264604,-0.53556883,fv600653
363,0.043967504,-0.784802,fv600654
364,-0.081199065,0.025521502,fv600655
365,-0.36991605,-0.7601385,fv600656
366,-0.7764543,-0.7553927,fv600657
367,-0.84014845,0.45524132,fv600658
368,-0.19542806,-0.29620597,fv600659
369,-0.29157606,-0.12452236,fv600660
370,0.73930764,0.25041464,fv600667
371,-0.3327043,-0.35899627,fv600668
372,-0.099907406,0.12739381,fv600669
373,-0.85062057,-0.2348489,fv600670
