,0,1,fileID
399,-0.5793733,0.5378772,fv600696
400,-0.34845665,0.13997489,fv600697
401,-0.55268675,0.29870263,fv600698
402,-0.03832857,-0.1846041,fv600699
403,-0.70212746,0.5733746,fv600700
404,-0.5883901,-0.3388019,fv600701
405,-0.6649881,-0.41868576,fv600702
406,0.44469142,-0.3892099,fv600703
407,0.17024738,-0.31996176,fv600704
408,0.0329754,0.57138854,fv600705
409,-0.19721913,-0.1356539,fv600706
410,-0.7282723,0.68371785,fv600707
411,-0.375451,-0.6020236,fv600708
412,-0.15986662,0.025518708,fv600709
413,-0.5375226,-0.10154452,fv600710
414,-0.15175146,-0.3688505,fv600711
415,0.09998562,-0.2006754,fv600712
416,0.023379063,0.21812528,fv600713
417,-0.4662717,-0.34787843,fv600714
418,-0.13662775,-0.15652707,fv600715
419,-0.4483451,0.28578204,fv600716
420,-0.055199377,0.4198186,fv600717
421,-0.19558036,0.07538641,fv600718
422,-0.39628547,0.14028816,fv600719
423,-0.17061472,-0.0033207498,fv600720
424,-0.016642036,0.08071347,fv601203
425,-0.030880615,-0.29430988,fv601204
426,0.1538058,0.24593164,fv601205
427,-0.7242092,-0.6690945,fv601206
428,-0.6281573,0.32332656,fv601207
429,0.17756212,-0.3299313,fv601208
430,-0.5843924,0.50009316,fv601209
431,-0.42235565,0.0867227,fv601210
432,-0.0603101,0.21798563,fv601211
433,-0.7623242,0.41023934,fv601213
