,0,1,fileID
0,0.30886185,-0.12906334,EN_NL_273
1,0.26474237,0.15808439,EN_NL_274
2,0.32888946,0.1380328,EN_NL_275
3,0.13001989,0.066733345,EN_NL_276
4,0.55127954,0.04794542,EN_NL_277
5,0.5879042,0.3089615,EN_NL_278
6,0.21979755,-0.13294461,EN_NL_279
7,0.17167425,0.04226919,EN_NL_280
8,0.57817394,0.21538724,EN_NL_281
9,0.15926938,-0.08149334,EN_NL_282
10,0.48644114,-0.16888256,EN_NL_283
11,0.25823346,-0.36867154,EN_NL_284
12,0.17964764,-0.023501005,EN_NL_285
13,0.14411542,-0.38513625,EN_NL_286
14,0.16347685,0.0598187,EN_NL_287
15,0.2971921,0.14220022,EN_NL_289
16,0.28942853,-0.11577063,EN_NL_290
17,0.12995134,-0.0012459337,EN_NL_291
18,-0.13120584,-0.08782391,EN_NL_292
19,0.33216837,-0.19006415,EN_NL_293
20,-0.105615065,0.0976213,EN_NL_294
21,0.70203274,0.3344249,EN_NL_295
22,-0.058384456,-0.15280433,EN_NL_296
23,0.014617821,0.019056888,EN_NL_297
24,0.22283418,0.077454925,EN_NL_298
25,0.85276383,0.4326698,EN_NL_299
26,0.13436998,0.06734308,FR_NL_244
27,0.047041915,-0.12133116,FR_NL_245
28,0.33098018,0.014087452,FR_NL_246
29,0.20488638,-0.124906585,FR_NL_247
30,0.15492561,0.07773007,FR_NL_248
31,0.058598462,-0.041463792,FR_NL_249
32,0.18375471,-0.52763724,FR_NL_250
33,0.1553326,0.00033445342,FR_NL_251
34,0.2830007,0.18985587,FR_NL_252
35,0.12596597,-0.21024498,FR_NL_253
36,0.28842536,-0.4069695,FR_NL_254
37,-0.056518484,-0.20529771,FR_NL_255
38,0.4116566,0.15122968,FR_NL_256
39,0.35031825,-0.443979,FR_NL_257
40,0.13408214,-0.46799025,FR_NL_258
41,-0.22648564,0.100052185,FR_NL_259
42,-0.013382273,-0.20123191,FR_NL_260
43,0.21503457,0.1223212,FR_NL_261
44,-0.0038428546,-0.08030278,FR_NL_262
45,0.016067473,-0.14244756,FR_NL_263
46,0.16958685,-0.11399648,FR_NL_264
47,0.2558625,-0.33915898,FR_NL_265
48,-0.024479432,0.064235814,FR_NL_266
49,0.347554,-0.06586185,FR_NL_267
50,0.13700785,0.1435641,FR_NL_268
51,0.1612263,-0.017913712,FR_NL_269
52,0.5468423,0.51429063,FR_NL_270
53,0.11593022,0.017007062,FR_NL_271
54,0.040197715,0.13567248,FR_NL_272
55,0.07717288,0.032091774,NL_001
56,0.80291325,0.56037194,NL_002
57,0.29661897,0.16777137,NL_003
58,0.10927066,-0.018360475,NL_004
59,0.29096407,0.03485898,NL_005
60,0.15459518,0.051685534,NL_006
61,0.35213697,-0.083727784,NL_007
62,0.08421065,-0.17430235,NL_008
63,0.22263235,-0.43477783,NL_009
64,-0.019231493,0.034858923,NL_010
65,0.4207027,0.17543095,NL_011
66,0.36339596,0.15060861,NL_012
67,0.019129848,-0.35170707,NL_013
68,0.36480674,-0.13264884,NL_014
69,0.18656613,-0.057212878,NL_015
70,0.44933006,-0.19943498,NL_016
71,0.21569915,0.012817279,NL_017
72,0.050566364,-0.045991257,NL_018
73,0.18074997,0.035545386,NL_020
74,0.46058625,-0.07733991,NL_021
75,-0.047859456,0.0139740035,NL_022
76,0.19859047,-0.1610862,NL_023
77,0.45188263,-0.1030173,NL_024
78,0.12903671,0.04694568,NL_025
79,0.3150875,0.16882727,NL_026
80,0.10927066,-0.018360475,NL_027
81,0.14237535,-0.028862726,NL_028
82,0.979518,0.6466421,NL_029
83,0.44463885,0.24153867,NL_030
84,0.37404853,0.0018683951,NL_031
85,0.16621965,-0.06668996,NL_032
86,0.3118036,0.1627518,NL_033
87,0.23136698,0.18665926,NL_035
88,0.14924814,-0.055432353,NL_036
89,0.683126,0.3913096,NL_037
90,0.116043516,0.18846396,NL_038
91,-0.024693644,0.03286464,NL_039
92,0.16558313,-0.02023062,NL_040
93,0.19615324,-0.23222595,NL_041
94,0.7197189,0.37148625,NL_042
95,0.014681399,-0.0046502864,NL_043
96,0.12710138,-0.14662628,NL_044
97,0.06807831,-0.11244506,NL_045
98,0.14237535,-0.028862726,NL_046
99,-0.0151419295,0.012749859,NL_047
100,0.5155556,0.11897277,NL_048
101,0.16660784,-0.055290535,NL_049
102,0.38254893,0.021160984,NL_050
103,0.27655783,0.109286115,NL_051
104,0.17335854,0.116870314,NL_052
105,0.4978115,-0.03753518,NL_053
106,0.20884618,-0.056177758,NL_054
107,-0.022193486,-0.08505082,NL_055
108,0.018692773,-0.00919727,NL_056
109,0.10417212,-0.01039299,NL_057
110,0.3506054,0.205737,NL_058
111,0.12421025,-0.02082314,NL_059
112,0.3341664,0.08983682,NL_060
113,-0.003123149,-0.24706174,NL_061
114,0.7933743,-0.4529463,NL_062
115,0.053625636,-0.122155696,NL_063
116,0.055123907,-0.1864741,NL_064
117,0.120938055,-0.05780247,NL_065
118,0.13127805,-0.17722878,NL_066
119,0.5015767,-0.042443357,NL_067
120,0.040619344,0.006979233,NL_069
121,0.27617696,-0.022297941,NL_070
122,0.118342,-0.18323274,NL_071
123,0.20806779,-0.10481748,NL_072
124,0.29935548,-0.016506538,NL_073
125,0.10097891,-0.009109934,NL_074
126,0.13656826,-0.042740624,NL_075
127,0.3989298,0.06827667,NL_076
128,0.040197715,0.13567248,NL_077
129,0.14467418,-0.10227426,NL_078
130,0.10759774,-0.011920653,NL_079
131,0.67890555,-0.6089119,NL_080
132,0.6460597,-0.45922342,NL_081
133,0.11593022,0.017007062,NL_082
134,0.24402054,-0.12891357,NL_083
135,0.26019415,0.042431932,NL_086
136,0.050932277,0.011237354,NL_087
137,0.16604689,-0.13188642,NL_088
138,0.397047,-0.54302865,NL_089
139,0.029382901,-0.015415616,NL_090
140,0.14563529,-0.038518615,NL_091
141,0.12169584,-0.04174114,NL_092
142,0.095159434,-0.027548922,NL_093
143,0.09712014,-0.16059224,NL_094
144,0.49913746,0.21879262,NL_095
145,0.15411597,-0.0137709845,NL_096
146,0.099089235,-0.28439152,NL_097
147,-0.05317753,-0.058544774,NL_099
148,0.36588252,-0.055745143,NL_100
149,0.0010366632,-0.07886262,NL_101
150,0.5599238,-0.01704429,NL_102
151,0.25222653,0.13508706,NL_103
152,0.10417212,-0.01039299,NL_104
153,0.10264441,-0.0735315,NL_105
154,-0.021252502,-0.19444343,NL_106
