,0,1,fileID
0,-0.34272376,-0.011755342,EN_NL_273
1,0.03040934,0.06519292,EN_NL_274
2,0.0763298,0.050413925,EN_NL_275
3,-0.019114522,0.19095887,EN_NL_276
4,-0.06432144,0.23410448,EN_NL_277
5,-0.7390407,0.5252321,EN_NL_278
6,-0.0208329,0.21561581,EN_NL_279
7,0.16633798,0.04893571,EN_NL_280
8,-0.23671933,0.25590712,EN_NL_281
9,-0.03423233,0.18677756,EN_NL_282
10,0.0026947826,0.25786915,EN_NL_283
11,-0.9709487,0.9955043,EN_NL_284
12,0.2927176,0.13329196,EN_NL_285
13,-0.9591592,0.99226505,EN_NL_286
14,-0.27795836,0.28931993,EN_NL_287
15,0.17091753,-0.09377755,EN_NL_289
16,0.042231973,0.25159296,EN_NL_290
17,0.5302821,0.10293044,EN_NL_291
18,-0.86127615,0.9533001,EN_NL_292
19,-0.031158889,0.28251863,EN_NL_293
20,-0.6899141,0.8552263,EN_NL_294
21,-0.7708618,0.30242968,EN_NL_295
22,-0.38202244,0.6069025,EN_NL_296
23,0.001351635,0.20834556,EN_NL_297
24,-0.21563777,0.36114645,EN_NL_298
25,-0.8617404,0.26335725,EN_NL_299
26,0.094062574,0.33879176,FR_NL_244
27,-0.17105271,0.29147127,FR_NL_245
28,0.4318413,0.49382436,FR_NL_246
29,-0.25828663,0.46647242,FR_NL_247
30,-0.08861665,0.21838157,FR_NL_248
31,-0.025302809,0.17296605,FR_NL_249
32,-0.06664119,0.24976724,FR_NL_250
33,-0.035901256,0.2056151,FR_NL_251
34,-0.14870234,0.12323412,FR_NL_252
35,-0.7977973,0.91943854,FR_NL_253
36,-0.3879012,0.5767334,FR_NL_254
37,-0.021829505,0.061216813,FR_NL_255
38,-0.9543738,0.9310959,FR_NL_256
39,0.60371685,0.25511694,FR_NL_257
40,-0.13349321,0.34278384,FR_NL_258
41,0.31450838,-0.2959993,FR_NL_259
42,0.84942794,-0.2616899,FR_NL_260
43,-0.19470845,0.3822577,FR_NL_261
44,0.41310915,0.08659906,FR_NL_262
45,-0.45277494,0.67201376,FR_NL_263
46,0.5286476,0.096218444,FR_NL_264
47,-0.5387475,0.37431052,FR_NL_265
48,-0.33281857,0.44297305,FR_NL_266
49,-0.28340608,0.2362783,FR_NL_267
50,-0.05331178,0.23072016,FR_NL_268
51,0.19041374,0.0003869012,FR_NL_269
52,-0.55455196,0.20837866,FR_NL_270
53,-0.034428,0.20573276,FR_NL_271
54,-0.33744305,0.54731834,FR_NL_272
55,-0.061201893,0.2215848,NL_001
56,-0.8006336,0.076210976,NL_002
57,-0.28406078,0.23905261,NL_003
58,-0.016697645,0.23092726,NL_004
59,-0.11974107,0.26432595,NL_005
60,-0.03731539,0.19720702,NL_006
61,-0.023670677,0.20294939,NL_007
62,-0.13737366,0.17081767,NL_008
63,0.69373906,0.099788405,NL_009
64,-0.039166838,0.21012877,NL_010
65,0.07294684,0.053517904,NL_011
66,-0.18778735,0.20134893,NL_012
67,0.3983412,-0.18776828,NL_013
68,-0.07786508,0.25793803,NL_014
69,0.316359,0.35059342,NL_015
70,-0.04048485,0.18283485,NL_016
71,-0.042934358,0.21578649,NL_017
72,-0.046567444,0.2722723,NL_018
73,-0.04420625,0.23747826,NL_020
74,-0.28762674,0.2348851,NL_021
75,-0.09158421,0.26586062,NL_022
76,-0.13734108,0.21806496,NL_023
77,0.0606267,-0.021184655,NL_024
78,-0.03955835,0.2042761,NL_025
79,-0.06614347,0.18617469,NL_026
80,-0.016697645,0.23092726,NL_027
81,0.021147296,0.13467675,NL_028
82,-0.17913769,0.65743464,NL_029
83,-0.1787159,0.19588305,NL_030
84,0.15346497,0.3926075,NL_031
85,-0.03402587,0.2028962,NL_032
86,-0.11008449,0.31071565,NL_033
87,-0.1379808,0.18375394,NL_035
88,0.08063671,0.049256947,NL_036
89,-0.039291758,0.31241006,NL_037
90,-0.47727096,0.65626055,NL_038
91,-0.064157106,0.24622935,NL_039
92,0.0017042888,0.292896,NL_040
93,-0.3764289,0.58850306,NL_041
94,0.0621477,-0.37534022,NL_042
95,-0.007945276,0.21888559,NL_043
96,-0.06747835,0.24263747,NL_044
97,0.011604868,0.23971207,NL_045
98,0.021147296,0.13467675,NL_046
99,-0.04149229,0.20780496,NL_047
100,0.004414552,0.14940956,NL_048
101,0.18358816,0.1316965,NL_049
102,-0.058771595,0.21285404,NL_050
103,-0.25706768,0.20663555,NL_051
104,0.024294848,0.2449349,NL_052
105,-0.13227288,0.2449069,NL_053
106,-0.04210216,0.21458507,NL_054
107,0.113953024,0.10359817,NL_055
108,-0.004354207,0.19785064,NL_056
109,0.20837641,0.04987323,NL_057
110,-0.34118915,0.567086,NL_058
111,-0.036020793,0.20578834,NL_059
112,-0.01676299,0.23385426,NL_060
113,-0.110746525,0.31163034,NL_061
114,-0.51981306,0.40733388,NL_062
115,-0.08351114,0.25377584,NL_063
116,0.1861399,0.18804856,NL_064
117,-0.06801923,0.25172746,NL_065
118,-0.15260258,0.36853188,NL_066
119,0.0004917159,0.13316895,NL_067
120,-0.053674683,0.22135155,NL_069
121,-0.14841187,0.21730934,NL_070
122,-0.469876,0.47517806,NL_071
123,-0.26175553,0.3531755,NL_072
124,0.29956427,0.48558742,NL_073
125,-0.20753779,0.20731369,NL_074
126,-0.009584137,0.22544219,NL_075
127,-0.3418078,0.2658181,NL_076
128,-0.33744305,0.54731834,NL_077
129,-0.1782882,0.37311986,NL_078
130,-0.04925667,0.21074499,NL_079
131,-0.4265409,0.9507916,NL_080
132,-0.37814274,0.2611004,NL_081
133,-0.034428,0.20573276,NL_082
134,0.33312878,0.2986824,NL_083
135,-0.07443694,0.25159183,NL_086
136,-0.0035444272,0.17761615,NL_087
137,0.8820201,-0.14947195,NL_088
138,0.7460745,0.011813499,NL_089
139,-0.8982789,0.5913488,NL_090
140,-0.3684716,0.6113674,NL_091
141,0.0041974606,0.1365041,NL_092
142,-0.010883679,0.21785289,NL_093
143,-0.061429054,0.109735586,NL_094
144,-0.17244612,0.34238395,NL_095
145,-0.07970414,0.26343292,NL_096
146,0.06683107,0.4027166,NL_097
147,0.20281209,0.06378126,NL_099
148,0.034678336,0.30399597,NL_100
149,0.00015847012,0.13757263,NL_101
150,-0.31451148,0.2549014,NL_102
151,0.20046094,0.07873331,NL_103
152,0.20837641,0.04987323,NL_104
153,-0.061792478,0.24285659,NL_105
154,0.00014045462,0.09729417,NL_106
155,-0.018988363,0.20887564,NL_107
156,-0.2033358,0.40270403,NL_108
157,-0.22720088,0.17709444,NL_EN_218
158,0.28564295,0.28359535,NL_EN_219
159,0.5171888,0.6412783,NL_EN_222
160,0.7647836,-0.07360526,NL_EN_223
161,0.58559376,0.1313055,NL_EN_224
162,0.20069043,-0.15755877,NL_EN_229
163,0.9728012,-0.41326198,NL_EN_234
164,-0.08578904,0.2948354,NL_EN_235
165,0.4487005,0.10477401,NL_EN_236
166,-0.5458343,0.28051203,NL_EN_237
167,-0.01691631,0.17947833,NL_EN_239
168,0.17205249,0.36644503,NL_EN_241
169,-0.08295548,0.24847786,NL_EN_242
170,-0.09018133,0.08943167,NL_EN_243
171,-0.076355614,0.2529325,NL_FR_201
172,-0.042847447,0.19493793,NL_FR_202
173,-0.7765355,0.2664617,NL_FR_203
174,-0.9452468,0.32782397,NL_FR_204
175,0.96692383,-0.564661,NL_FR_205
176,-0.22857462,0.20358111,NL_FR_206
177,-0.015901262,0.17647892,NL_FR_207
178,0.5294047,0.091258615,NL_FR_208
179,0.38828138,0.29892197,NL_FR_209
180,-0.50509346,0.29813898,NL_FR_210
181,-0.121016346,0.19955319,NL_FR_211
182,-0.05891614,0.21574518,NL_FR_212
183,-0.09181089,0.160778,NL_FR_213
184,0.107310206,-0.12228588,NL_or_214
185,0.98104584,-0.39237323,NL_or_215
186,0.19660792,0.22196913,NL_or_216
187,0.7556468,-0.069111116,NL_or_217
188,-0.0035444272,0.17761615,NL_or_220
189,-0.3096225,0.16318017,NL_or_221
190,-0.35733148,0.56933707,NL_or_225
191,-0.14928697,0.18311383,NL_or_226
192,0.9763771,-0.485255,NL_or_227
193,0.014336006,0.11807931,NL_or_228
194,0.74979526,-0.09937806,NL_or_230
195,-0.07717206,0.26470402,NL_or_231
196,-0.5322926,0.09393034,NL_or_232
197,-0.24575447,0.4677607,NL_or_233
198,-0.029867126,0.196857,NL_or_238
199,-0.8291458,0.40200335,NL_or_240
200,-0.16392115,-0.20181292,fn000115
201,0.764958,-0.9399713,fn000141
202,0.11591495,-0.940758,fn000142
203,0.8679636,-0.8689177,fn000143
204,-0.5198598,-0.01914688,fn000144
205,-0.9705851,-0.021492984,fn000145
206,0.1711159,-0.48753372,fn000146
207,0.5644626,0.136442,fn000147
208,-0.98766893,-0.5926318,fn000148
209,0.14028388,-0.97348076,fn000149
210,0.063670136,-0.8061269,fn000150
211,-0.92128164,-0.6963909,fn000151
212,0.98663795,-0.93913,fn000152
213,0.056343637,-0.9079496,fn000153
214,-0.09670929,-0.67436457,fn000154
215,0.82692957,-0.9549338,fn000155
216,0.12287454,-0.8877306,fn000156
217,-0.015117196,-0.07187902,fn000157
218,0.32485557,0.4681881,fn000158
219,-0.15078409,0.37870562,fn000159
220,-0.69479334,-0.9971535,fn000160
221,-0.9922578,-0.9960843,fn000161
222,-0.9914966,-0.8303143,fn000162
223,-0.9212773,-0.10387616,fn000163
224,-0.504914,-0.9856235,fn000164
225,-0.031515285,-0.983936,fn000165
226,-0.9999767,-0.8557681,fn000166
227,-0.43993762,-0.4946303,fn000167
228,-0.23104618,-0.99478316,fn000168
229,-0.19973,-0.52093744,fn000169
230,0.06658544,-0.9022444,fn000170
231,-0.61007464,-0.56474954,fn000171
232,0.5744315,-0.9828437,fn000172
233,-0.16127512,-0.42512515,fn000173
234,-0.99733996,-0.10153363,fn000174
235,-0.922232,-0.24774212,fn000175
236,-0.8194546,-0.99575573,fn000176
237,-0.3014465,-0.99791235,fn000177
238,0.24615252,-0.97165346,fn000178
239,-0.41282982,0.2740152,fn000191
